seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr12	69004657	69004848	192	*	X07825	5908	69004619	69054385	49767	+	0	inside	37	RAP1B
chr12	69080534	69080922	389	*	X07826	100507250	69068151	69080639	12489	-	0	overlapStart	0	LOC100507250
chr12	69080534	69080922	389	*	X07826	57122	69080731	69136473	55743	+	0	overlapStart	0	NUP107
chr12	69139830	69140188	359	*	X07827	55508	69139936	69159853	19918	+	0	overlapStart	0	SLC35E3
chr12	69201945	69202041	97	*	X07828	4193	69201971	69239320	37350	+	0	overlapStart	0	MDM2
chr12	69633412	69633510	99	*	X07829	11052	69633317	69668138	34822	+	0	inside	94	CPSF6
chr12	69753599	69753620	22	*	X07830	8089	69753532	69784576	31045	+	0	inside	66	YEATS4
chr12	69864095	69864291	197	*	X07831	10818	69864129	69973562	109434	+	0	overlapStart	0	FRS2
chr12	69979304	69979559	256	*	X07832	100500903	69978502	69978603	102	-	700	upstream	700	MIR3913-1
chr12	69979304	69979559	256	*	X07832	10576	69979208	69995357	16150	+	0	inside	95	CCT2
chr12	70132790	70132813	24	*	X07833	117177	70132631	70216984	84354	+	0	inside	158	RAB3IP
chr12	70132829	70132853	25	*	X07834	117177	70132631	70216984	84354	+	0	inside	197	RAB3IP
chr12	70636904	70636943	40	*	X07835	4848	70636774	70748773	112000	+	0	inside	129	CNOT2
chr12	70636977	70637271	295	*	X07836	4848	70636774	70748773	112000	+	0	inside	202	CNOT2
chr12	72057509	72057636	128	*	X07840	196441	72003379	72057749	54371	-	0	inside	112	ZFC3H1
chr12	72057509	72057636	128	*	X07840	83591	72057677	72074428	16752	+	40	upstream	40	THAP2
chr12	72079814	72079872	59	*	X07841	55266	72079878	72097839	17962	+	5	upstream	5	TMEM19
chr12	72079943	72080160	218	*	X07842	55266	72079878	72097839	17962	+	0	inside	64	TMEM19
chr12	72233308	72233691	384	*	X07843	64786	72233487	72320629	87143	+	0	overlapStart	0	TBC1D15
chr12	74931576	74931810	235	*	X07844	552889	74931551	74935232	3682	+	0	inside	24	ATXN7L3B
chr12	75784940	75785094	155	*	X07847	144321	75784850	75826177	41328	+	0	inside	89	GLIPR1L2
chr12	75784940	75785094	155	*	X07847	84698	75669759	75784702	114944	-	237	upstream	237	CAPS2
chr12	75905178	75905784	607	*	X07848	11103	75891419	75905418	14000	-	0	overlapStart	0	KRR1
chr12	75905799	75905822	24	*	X07849	11103	75891419	75905418	14000	-	380	upstream	380	KRR1
chr12	76425233	76425367	135	*	X07851	22822	76419227	76425556	6330	-	0	inside	188	PHLDA1
chr12	76478207	76478545	339	*	X07852	4673	76438672	76478738	40067	-	0	inside	192	NAP1L1
chr12	77157621	77157647	27	*	X07854	23390	77157854	77247474	89621	+	206	upstream	206	ZDHHC17
chr12	77157667	77157822	156	*	X07855	23390	77157854	77247474	89621	+	31	upstream	31	ZDHHC17
chr12	77157839	77157885	47	*	X07856	23390	77157854	77247474	89621	+	0	overlapStart	0	ZDHHC17
chr12	77157905	77158370	466	*	X07857	23390	77157854	77247474	89621	+	0	inside	50	ZDHHC17
chr12	77272703	77272755	53	*	X07858	1466	77252496	77272799	20304	-	0	inside	43	CSRP2
chr12	77459071	77459134	64	*	X07861	144455	77415026	77459360	44335	-	0	inside	225	E2F7
chr12	77459149	77459376	228	*	X07862	144455	77415026	77459360	44335	-	0	overlapStart	0	E2F7
chr12	80328833	80328945	113	*	X07864	4659	80167343	80329235	161893	-	0	inside	289	PPP1R12A
chr12	80329019	80329206	188	*	X07865	4659	80167343	80329235	161893	-	0	inside	28	PPP1R12A
chr12	82752023	82752627	605	*	X07866	29080	82746083	82752584	6502	-	0	overlapStart	0	CCDC59
chr12	82752023	82752627	605	*	X07866	84190	82752276	82873016	120741	+	0	overlapStart	0	METTL25
chr12	83080605	83080636	32	*	X07867	160335	83080934	83528067	447134	+	297	upstream	297	TMTC2
chr12	83080757	83080778	22	*	X07868	160335	83080934	83528067	447134	+	155	upstream	155	TMTC2
chr12	88429237	88429488	252	*	X07870	91298	88429268	88443937	14670	+	0	overlapStart	0	C12orf29
chr12	88535530	88535562	33	*	X07871	160418	88536073	88593664	57592	+	510	upstream	510	TMTC3
chr12	88536070	88536103	34	*	X07872	160418	88536073	88593664	57592	+	0	overlapStart	0	TMTC3
chr12	88536070	88536103	34	*	X07872	80184	88442790	88535993	93204	-	76	upstream	76	CEP290
chr12	89919651	89920156	506	*	X07873	100528030	89913190	89920039	6850	-	0	overlapStart	0	POC1B-GALNT4
chr12	89919651	89920156	506	*	X07873	282809	89813498	89920039	106542	-	0	overlapStart	0	POC1B
chr12	89919651	89920156	506	*	X07873	8693	89913190	89918583	5394	-	1067	upstream	1067	GALNT4
chr12	92539465	92539647	183	*	X07876	694	92534054	92539673	5620	-	0	inside	25	BTG1
chr12	93771671	93771859	189	*	X07877	11163	93771701	93797024	25324	+	0	overlapStart	0	NUDT4
chr12	93771671	93771859	189	*	X07877	643339	93397534	93771512	373979	-	158	upstream	158	LOC643339
chr12	93772025	93772044	20	*	X07878	643339	93397534	93771512	373979	-	512	upstream	512	LOC643339
chr12	93772077	93772148	72	*	X07879	643339	93397534	93771512	373979	-	564	upstream	564	LOC643339
chr12	93772163	93772190	28	*	X07880	643339	93397534	93771512	373979	-	650	upstream	650	LOC643339
chr12	93772217	93772230	14	*	X07881	643339	93397534	93771512	373979	-	704	upstream	704	LOC643339
chr12	93835696	93835752	57	*	X07883	7334	93802088	93836026	33939	-	0	inside	273	UBE2N
chr12	93835937	93835971	35	*	X07884	7334	93802088	93836026	33939	-	0	inside	54	UBE2N
chr12	93836092	93836103	12	*	X07885	7334	93802088	93836026	33939	-	65	upstream	65	UBE2N
chr12	93861239	93861315	77	*	X07886	28977	93861266	93897548	36283	+	0	overlapStart	0	MRPL42
chr12	93861369	93861534	166	*	X07887	28977	93861266	93897548	36283	+	0	inside	102	MRPL42
chr12	94070961	94070972	12	*	X07890	8738	94071151	94288616	217466	+	178	upstream	178	CRADD
chr12	94071016	94071156	141	*	X07891	8738	94071151	94288616	217466	+	0	overlapStart	0	CRADD
chr12	94071194	94071215	22	*	X07892	8738	94071151	94288616	217466	+	0	inside	42	CRADD
chr12	94071277	94071371	95	*	X07893	8738	94071151	94288616	217466	+	0	inside	125	CRADD
chr12	95397307	95397634	328	*	X07894	55967	95365104	95397489	32386	-	0	overlapStart	0	NDUFA12
chr12	95467330	95467355	26	*	X07895	7181	95414005	95467404	53400	-	0	inside	48	NR2C1
chr12	95867743	95868017	275	*	X07896	10988	95867822	95909613	41792	+	0	overlapStart	0	METAP2
chr12	96588420	96588464	45	*	X07900	2004	96588207	96661606	73400	+	0	inside	212	ELK3
chr12	96793784	96794218	435	*	X07901	5128	96672039	96794366	122328	-	0	inside	147	CDK17
chr12	96794234	96794251	18	*	X07902	5128	96672039	96794366	122328	-	0	inside	114	CDK17
chr12	97300730	97301080	351	*	X07903	121441	97301001	97347469	46469	+	0	overlapStart	0	NEDD1
chr12	97301097	97301161	65	*	X07904	121441	97301001	97347469	46469	+	0	inside	95	NEDD1
chr12	98897149	98897429	281	*	X07905	643770	98879322	98897633	18312	-	0	inside	203	LINC02453
chr12	98897948	98898147	200	*	X07906	643770	98879322	98897633	18312	-	314	upstream	314	LINC02453
chr12	98987362	98987628	267	*	X07907	5250	98987403	98995778	8376	+	0	overlapStart	0	SLC25A3
chr12	100593256	100593288	33	*	X07909	64431	100593865	100635629	41765	+	576	upstream	576	ACTR6
chr12	100593305	100593484	180	*	X07910	64431	100593865	100635629	41765	+	380	upstream	380	ACTR6
chr12	101673817	101674059	243	*	X07912	27340	101673905	101780397	106493	+	0	overlapStart	0	UTP20
chr12	101801422	101801922	501	*	X07913	400	101786903	101801572	14670	-	0	overlapStart	0	ARL1
chr12	102271326	102271336	11	*	X07914	55332	102271105	102317401	46297	+	0	inside	220	DRAM1
chr12	102271369	102271398	30	*	X07915	55332	102271105	102317401	46297	+	0	inside	263	DRAM1
chr12	102513790	102514102	313	*	X07917	55010	102513956	102591298	77343	+	0	overlapStart	0	PARPBP
chr12	102513790	102514102	313	*	X07917	79023	102467973	102513869	45897	-	0	overlapStart	0	NUP37
chr12	102514117	102514139	23	*	X07918	55010	102513956	102591298	77343	+	0	inside	160	PARPBP
chr12	102514117	102514139	23	*	X07918	79023	102467973	102513869	45897	-	247	upstream	247	NUP37
chr12	102514211	102514243	33	*	X07919	55010	102513956	102591298	77343	+	0	inside	254	PARPBP
chr12	102514211	102514243	33	*	X07919	79023	102467973	102513869	45897	-	341	upstream	341	NUP37
chr12	104323659	104323779	121	*	X07920	100500842	104324203	104324333	131	+	423	upstream	423	MIR3652
chr12	104323659	104323779	121	*	X07920	253724	104237527	104323989	86463	-	0	inside	209	TTC41P
chr12	104323659	104323779	121	*	X07920	7184	104324112	104341708	17597	+	332	upstream	332	HSP90B1
chr12	104324133	104324287	155	*	X07921	100500842	104324203	104324333	131	+	0	overlapStart	0	MIR3652
chr12	104324133	104324287	155	*	X07921	253724	104237527	104323989	86463	-	143	upstream	143	TTC41P
chr12	104324133	104324287	155	*	X07921	7184	104324112	104341708	17597	+	0	inside	20	HSP90B1
chr12	104458590	104458622	33	*	X07923	83468	104382765	104457961	75197	-	628	upstream	628	GLT8D2
chr12	104458638	104458669	32	*	X07924	83468	104382765	104457961	75197	-	676	upstream	676	GLT8D2
chr12	104531809	104532014	206	*	X07925	4801	104510858	104532040	21183	-	0	inside	25	NFYB
chr12	104850675	104850697	23	*	X07928	50515	104850692	105155792	305101	+	0	overlapStart	0	CHST11
chr12	105501324	105501819	496	*	X07930	23325	105501492	105562906	61415	+	0	overlapStart	0	WASHC4
chr12	106696266	106696560	295	*	X07931	255394	106696581	106740792	44212	+	20	upstream	20	TCP11L2
chr12	106751372	106751411	40	*	X07932	55703	106751436	106903976	152541	+	24	upstream	24	POLR3B
chr12	106751428	106751721	294	*	X07933	55703	106751436	106903976	152541	+	0	overlapStart	0	POLR3B
chr12	107168762	107168924	163	*	X07936	100287944	106890188	107168609	278422	-	152	upstream	152	LOC100287944
chr12	107349315	107349396	82	*	X07937	90488	107349544	107367813	18270	+	147	upstream	147	TMEM263
chr12	107349505	107349729	225	*	X07938	90488	107349544	107367813	18270	+	0	overlapStart	0	TMEM263
chr12	107712196	107712310	115	*	X07940	121551	107712197	108053419	341223	+	0	overlapStart	0	BTBD11
chr12	108079425	108079801	377	*	X07941	11137	108079590	108106257	26668	+	0	overlapStart	0	PWP1
chr12	108154807	108154828	22	*	X07942	11108	108126643	108155021	28379	-	0	inside	192	PRDM4
chr12	108154843	108154934	92	*	X07943	11108	108126643	108155021	28379	-	0	inside	86	PRDM4
chr12	108155073	108155164	92	*	X07944	11108	108126643	108155021	28379	-	51	upstream	51	PRDM4
chr12	108522915	108522967	53	*	X07945	9671	108523511	108644313	120803	+	543	upstream	543	WSCD2
chr12	108522994	108523008	15	*	X07946	9671	108523511	108644313	120803	+	502	upstream	502	WSCD2
chr12	108523127	108523214	88	*	X07947	9671	108523511	108644313	120803	+	296	upstream	296	WSCD2
chr12	108523295	108523322	28	*	X07948	9671	108523511	108644313	120803	+	188	upstream	188	WSCD2
chr12	108523383	108523464	82	*	X07949	9671	108523511	108644313	120803	+	46	upstream	46	WSCD2
chr12	108955072	108955214	143	*	X07950	23479	108956294	108963160	6867	+	1079	upstream	1079	ISCU
chr12	108955072	108955214	143	*	X07950	9733	108915991	108955165	39175	-	0	overlapStart	0	SART3
chr12	108956161	108956219	59	*	X07951	23479	108956294	108963160	6867	+	74	upstream	74	ISCU
chr12	108956161	108956219	59	*	X07951	9733	108915991	108955165	39175	-	995	upstream	995	SART3
chr12	108956334	108956373	40	*	X07952	23479	108956294	108963160	6867	+	0	inside	39	ISCU
chr12	108956334	108956373	40	*	X07952	9733	108915991	108955165	39175	-	1168	upstream	1168	SART3
chr12	109125232	109125248	17	*	X07953	23603	109038885	109125326	86442	-	0	inside	77	CORO1C
chr12	109251294	109251392	99	*	X07955	1610	109252708	109294710	42003	+	1315	upstream	1315	DAO
chr12	109251294	109251392	99	*	X07955	54434	109176466	109251359	74894	-	0	overlapStart	0	SSH1
chr12	109251531	109251599	69	*	X07956	1610	109252708	109294710	42003	+	1108	upstream	1108	DAO
chr12	109251531	109251599	69	*	X07956	54434	109176466	109251359	74894	-	171	upstream	171	SSH1
chr12	109251611	109251729	119	*	X07957	1610	109252708	109294710	42003	+	978	upstream	978	DAO
chr12	109251611	109251729	119	*	X07957	54434	109176466	109251359	74894	-	251	upstream	251	SSH1
chr12	109535254	109535315	62	*	X07959	7374	109535399	109548798	13400	+	83	upstream	83	UNG
chr12	109915058	109915637	580	*	X07961	83892	109886460	109915155	28696	-	0	overlapStart	0	KCTD10
chr12	109915058	109915637	580	*	X07961	89910	109915428	109974510	59083	+	0	overlapStart	0	UBE3B
chr12	110011079	110011121	43	*	X07962	326625	109991521	110011358	19838	-	0	inside	236	MMAB
chr12	110011079	110011121	43	*	X07962	4598	110011500	110035071	23572	+	378	upstream	378	MVK
chr12	110011147	110011182	36	*	X07963	326625	109991521	110011358	19838	-	0	inside	175	MMAB
chr12	110011147	110011182	36	*	X07963	4598	110011500	110035071	23572	+	317	upstream	317	MVK
chr12	110151954	110152220	267	*	X07964	84915	110152187	110208312	56126	+	0	overlapStart	0	FAM222A
chr12	110337864	110337882	19	*	X07965	84260	110338079	110391074	52996	+	196	upstream	196	TCHP
chr12	110337923	110338182	260	*	X07966	84260	110338079	110391074	52996	+	0	overlapStart	0	TCHP
chr12	110434027	110434260	234	*	X07967	9815	110367607	110434194	66588	-	0	overlapStart	0	GIT2
chr12	110434274	110434388	115	*	X07968	9815	110367607	110434194	66588	-	79	upstream	79	GIT2
chr12	110436992	110437021	30	*	X07969	88455	110436991	110477235	40245	+	0	inside	0	ANKRD13A
chr12	110437036	110437164	129	*	X07970	88455	110436991	110477235	40245	+	0	inside	44	ANKRD13A
chr12	110562138	110562140	3	*	X07973	28981	110562140	110656600	94461	+	0	overlapStart	0	IFT81
chr12	110905966	110905993	28	*	X07974	29902	110906229	110928192	21964	+	235	upstream	235	FAM216A
chr12	110906016	110906074	59	*	X07975	29902	110906229	110928192	21964	+	154	upstream	154	FAM216A
chr12	110906171	110906207	37	*	X07976	29902	110906229	110928192	21964	+	21	upstream	21	FAM216A
chr12	110939731	110939824	94	*	X07977	144715	110940005	110969891	29887	+	180	upstream	180	RAD9B
chr12	110939731	110939824	94	*	X07977	51699	110929330	110939916	10587	-	0	inside	91	VPS29
chr12	110939847	110939962	116	*	X07978	144715	110940005	110969891	29887	+	42	upstream	42	RAD9B
chr12	110939847	110939962	116	*	X07978	51699	110929330	110939916	10587	-	0	overlapStart	0	VPS29
chr12	110940067	110940194	128	*	X07979	144715	110940005	110969891	29887	+	0	inside	61	RAD9B
chr12	110940067	110940194	128	*	X07979	51699	110929330	110939916	10587	-	150	upstream	150	VPS29
chr12	110940272	110940282	11	*	X07980	144715	110940005	110969891	29887	+	0	inside	266	RAD9B
chr12	110940272	110940282	11	*	X07980	51699	110929330	110939916	10587	-	355	upstream	355	VPS29
chr12	110940303	110940371	69	*	X07981	144715	110940005	110969891	29887	+	0	inside	297	RAD9B
chr12	110940303	110940371	69	*	X07981	51699	110929330	110939916	10587	-	386	upstream	386	VPS29
chr12	111020761	111020840	80	*	X07983	160760	110972237	111021064	48828	-	0	inside	223	PPTC7
chr12	111021031	111021136	106	*	X07984	160760	110972237	111021064	48828	-	0	overlapStart	0	PPTC7
chr12	111180516	111180758	243	*	X07985	5501	111157613	111180783	23171	-	0	inside	24	PPP1CC
chr12	111180867	111181074	208	*	X07986	5501	111157613	111180783	23171	-	83	upstream	83	PPP1CC
chr12	111806690	111806913	224	*	X07987	144717	111798455	111806925	8471	-	0	inside	11	PHETA1
chr12	111843233	111843341	109	*	X07988	10019	111843752	111889427	45676	+	410	upstream	410	SH2B3
chr12	111843467	111843495	29	*	X07989	10019	111843752	111889427	45676	+	256	upstream	256	SH2B3
chr12	111843565	111843585	21	*	X07990	10019	111843752	111889427	45676	+	166	upstream	166	SH2B3
chr12	111843719	111843753	35	*	X07991	10019	111843752	111889427	45676	+	0	overlapStart	0	SH2B3
chr12	112037174	112037613	440	*	X07992	6311	111890018	112037480	147463	-	0	overlapStart	0	ATXN2
chr12	112037644	112037662	19	*	X07993	6311	111890018	112037480	147463	-	163	upstream	163	ATXN2
chr12	112123625	112124000	376	*	X07994	80724	112123857	112194911	71055	+	0	overlapStart	0	ACAD10
chr12	112123625	112124000	376	*	X07994	8315	112079950	112123790	43841	-	0	overlapStart	0	BRAP
chr12	112279595	112280055	461	*	X07995	8550	112280032	112331228	51197	+	0	overlapStart	0	MAPKAPK5
chr12	112450994	112451006	13	*	X07996	10961	112451152	112461024	9873	+	145	upstream	145	ERP29
chr12	112450994	112451006	13	*	X07996	89894	112369087	112451023	81937	-	0	inside	16	TMEM116
chr12	112451044	112451046	3	*	X07997	10961	112451152	112461024	9873	+	105	upstream	105	ERP29
chr12	112451044	112451046	3	*	X07997	89894	112369087	112451023	81937	-	20	upstream	20	TMEM116
chr12	112451200	112451439	240	*	X07998	10961	112451152	112461024	9873	+	0	inside	47	ERP29
chr12	112451200	112451439	240	*	X07998	89894	112369087	112451023	81937	-	176	upstream	176	TMEM116
chr12	112451831	112451883	53	*	X07999	89894	112369087	112451023	81937	-	807	upstream	807	TMEM116
chr12	112451917	112451994	78	*	X08000	89894	112369087	112451023	81937	-	893	upstream	893	TMEM116
chr12	112546342	112546596	255	*	X08003	80018	112464493	112546635	82143	-	0	inside	38	NAA25
chr12	112847263	112847429	167	*	X08005	6128	112842994	112847443	4450	-	0	inside	13	RPL6
chr12	112847700	112847700	1	*	X08006	6128	112842994	112847443	4450	-	256	upstream	256	RPL6
chr12	112856538	112856703	166	*	X08007	5781	112856536	112947717	91182	+	0	inside	1	PTPN11
chr12	113623115	113623627	513	*	X08009	79039	113594978	113623284	28307	-	0	overlapStart	0	DDX54
chr12	113623115	113623627	513	*	X08009	84934	113623555	113630119	6565	+	0	overlapStart	0	RITA1
chr12	113772804	113772902	99	*	X08010	80024	113736571	113772925	36355	-	0	inside	22	SLC8B1
chr12	114404064	114404078	15	*	X08011	9904	114254543	114404176	149634	-	0	inside	97	RBM19
chr12	114404123	114404147	25	*	X08012	9904	114254543	114404176	149634	-	0	inside	28	RBM19
chr12	115121851	115121878	28	*	X08013	6926	115108059	115121969	13911	-	0	inside	90	TBX3
chr12	115121893	115121915	23	*	X08014	6926	115108059	115121969	13911	-	0	inside	53	TBX3
chr12	115121962	115122016	55	*	X08015	6926	115108059	115121969	13911	-	0	overlapStart	0	TBX3
chr12	115122513	115122523	11	*	X08016	6926	115108059	115121969	13911	-	543	upstream	543	TBX3
chr12	115122840	115122925	86	*	X08017	6926	115108059	115121969	13911	-	870	upstream	870	TBX3
chr12	117175764	117175807	44	*	X08022	79794	117153596	117175843	22248	-	0	inside	35	SPRING1
chr12	117175764	117175807	44	*	X08022	84900	117176096	117291436	115341	+	288	upstream	288	RNFT2
chr12	117348559	117348960	402	*	X08023	26259	117348761	117468953	120193	+	0	overlapStart	0	FBXW8
chr12	117628089	117628476	388	*	X08024	23014	117581585	117628300	46716	-	0	overlapStart	0	FBXO21
chr12	118573749	118574046	298	*	X08025	5037	118573870	118583390	9521	+	0	overlapStart	0	PEBP1
chr12	120105723	120105842	120	*	X08026	5564	120105757	120119429	13673	+	0	overlapStart	0	PRKAB1
chr12	120427031	120427064	34	*	X08027	92558	120427648	120532299	104652	+	583	upstream	583	BICDL1
chr12	120554488	120554563	76	*	X08028	11021	120532899	120554643	21745	-	0	inside	79	RAB35
chr12	120554885	120554909	25	*	X08029	11021	120532899	120554643	21745	-	241	upstream	241	RAB35
chr12	120554937	120554954	18	*	X08030	11021	120532899	120554643	21745	-	293	upstream	293	RAB35
chr12	120632343	120632377	35	*	X08031	10985	120565014	120632513	67500	-	0	inside	135	GCN1
chr12	120632390	120632494	105	*	X08032	10985	120565014	120632513	67500	-	0	inside	18	GCN1
chr12	120884090	120884363	274	*	X08038	283459	120884241	120901556	17316	+	0	overlapStart	0	GATC
chr12	120884090	120884363	274	*	X08038	51499	120881764	120884215	2452	-	0	overlapStart	0	TRIAP1
chr12	120907489	120907547	59	*	X08039	8655	120907660	120936298	28639	+	112	upstream	112	DYNLL1
chr12	120907489	120907547	59	*	X08039	8683	120899471	120907558	8088	-	0	inside	10	SRSF9
chr12	120907613	120907706	94	*	X08040	8655	120907660	120936298	28639	+	0	overlapStart	0	DYNLL1
chr12	120907613	120907706	94	*	X08040	8683	120899471	120907558	8088	-	54	upstream	54	SRSF9
chr12	120933716	120934038	323	*	X08041	100506668	120928141	120933749	5609	-	0	overlapStart	0	NRAV
chr12	120966809	120967034	226	*	X08042	84274	120941082	120966964	25883	-	0	overlapStart	0	COQ5
chr12	121124567	121124854	288	*	X08044	9761	121124949	121139667	14719	+	94	upstream	94	MLEC
chr12	121125020	121125048	29	*	X08045	9761	121124949	121139667	14719	+	0	inside	70	MLEC
chr12	121125218	121125342	125	*	X08046	9761	121124949	121139667	14719	+	0	inside	268	MLEC
chr12	121148369	121148381	13	*	X08047	84747	121148238	121161443	13206	+	0	inside	130	UNC119B
chr12	121148412	121148447	36	*	X08048	84747	121148238	121161443	13206	+	0	inside	173	UNC119B
chr12	121342077	121342139	63	*	X08049	121665	121200313	121342155	141843	-	0	inside	15	SPPL3
chr12	121454148	121454176	29	*	X08050	64897	121440848	121454300	13453	-	0	inside	123	C12orf43
chr12	121454282	121454344	63	*	X08051	64897	121440848	121454300	13453	-	0	overlapStart	0	C12orf43
chr12	121647922	121648178	257	*	X08052	5025	121647664	121671909	24246	+	0	inside	257	P2RX4
chr12	122150719	122150729	11	*	X08062	144404	122150658	122219974	69317	+	0	inside	60	TMEM120B
chr12	122150814	122150824	11	*	X08063	144404	122150658	122219974	69317	+	0	inside	155	TMEM120B
